Season,Round,Date,TeamHome,Result,TeamAway,Stadium,Referee
2012,15,09/12/2012,Levante,4-0,Mallorca,Ciutat de Valencia,Delgado Ferreiro
2012,15,09/12/2012,Athletic Club,1-0,Celta de Vigo,San Mamés,Teixeira Vitienes
2012,15,09/12/2012,Atlético de Madrid,6-0,Deportivo de La Coruña,Vicente Calderón,Hernández Hernández
2012,15,09/12/2012,Betis,1-2,Barcelona,Benito Villamarín,Velasco Carballo
2012,15,10/12/2012,Rayo Vallecano,0-2,Zaragoza,Estadio de Vallecas Teresa Rivero,Undiano Mallenco
2012,16,15/12/2012,Getafe,1-1,Osasuna,Coliseum Alfonso Pérez,Teixeira Vitienes
2012,16,15/12/2012,Mallorca,0-1,Athletic Club,Son Moix,Del Cerro Grande
2012,16,15/12/2012,Granada,0-0,Real Sociedad,Nuevo Los Cármenes,Teixeira Vitienes
2012,16,15/12/2012,Sevilla,0-2,Málaga,Ramón Sánchez Pizjuán,Ayza Gámez
2012,16,16/12/2012,Zaragoza,0-1,Levante,La Romareda,Iglesias Villanueva
2012,16,16/12/2012,Valencia,0-1,Rayo Vallecano,Mestalla,Álvarez Izquierdo
2012,16,16/12/2012,Real Madrid,2-2,Espanyol,Santiago Bernabéu,Mateu Lahoz
2012,16,16/12/2012,Barcelona,4-1,Atlético de Madrid,Camp Nou,Pérez Lasa
2012,16,17/12/2012,Deportivo de La Coruña,0-0,Valladolid,Riazor,Gil Manzano
2012,16,17/12/2012,Celta de Vigo,0-1,Betis,Balaídos,González González
2012,17,20/12/2012,Rayo Vallecano,3-0,Levante,Estadio de Vallecas Teresa Rivero,Teixeira Vitienes
2012,17,20/12/2012,Real Sociedad,2-1,Sevilla,Anoeta,Álvarez Izquierdo
2012,17,20/12/2012,Espanyol,2-0,Deportivo de La Coruña,Cornellá - El Prat,Velasco Carballo
2012,17,21/12/2012,Valencia,4-2,Getafe,Mestalla,Delgado Ferreiro
2012,17,21/12/2012,Atlético de Madrid,1-0,Celta de Vigo,Vicente Calderón,Pérez Montero
2012,17,22/12/2012,Betis,1-2,Mallorca,Benito Villamarín,Undiano Mallenco
2012,17,22/12/2012,Valladolid,1-3,Barcelona,Clos Gómez,Clos Gómez
2012,17,22/12/2012,Osasuna,1-2,Granada,Reyno de Navarra,González González
2012,17,22/12/2012,Málaga,3-2,Real Madrid,La Rosaleda,Hernández Hernández
2012,17,22/12/2012,Athletic Club,0-2,Zaragoza,San Mamés,Mateu Lahoz
2012,18,04/01/2013,Zaragoza,1-2,Betis,La Romareda,Teixeira Vitienes
2012,18,05/01/2013,Levante,3-1,Athletic Club,Ciutat de Valencia,Paradas Romero
2012,18,05/01/2013,Granada,1-2,Valencia,Nuevo Los Cármenes,Undiano Mallenco
2012,18,05/01/2013,Deportivo de La Coruña,1-0,Málaga,Riazor,Teixeira Vitienes
2012,18,05/01/2013,Sevilla,1-0,Osasuna,Ramón Sánchez Pizjuán,Del Cerro Grande
2012,18,06/01/2013,Celta de Vigo,3-1,Valladolid,Balaídos,Velasco Carballo
2012,18,06/01/2013,Real Madrid,4-3,Real Sociedad,Santiago Bernabéu,Iglesias Villanueva
2012,18,06/01/2013,Barcelona,4-0,Espanyol,Camp Nou,Gil Manzano
2012,18,06/01/2013,Mallorca,1-1,Atlético de Madrid,Son Moix,Mateu Lahoz
2012,18,07/01/2013,Rayo Vallecano,3-1,Getafe,Estadio de Vallecas Teresa Rivero,Ayza Gámez
2012,19,11/01/2013,Athletic Club,1-2,Rayo Vallecano,San Mamés,Pérez Montero
2012,19,12/01/2013,Valladolid,3-1,Mallorca,José Zorrilla,Hernández Hernández
2012,19,12/01/2013,Espanyol,1-0,Celta de Vigo,Cornellá - El Prat,Pérez Lasa
2012,19,12/01/2013,Osasuna,0-0,Real Madrid,Reyno de Navarra,Clos Gómez
2012,19,12/01/2013,Valencia,2-0,Sevilla,Mestalla,Estrada Fernández
2012,19,13/01/2013,Betis,2-0,Levante,Benito Villamarín,Muñiz Fernández
2012,19,13/01/2013,Real Sociedad,1-1,Deportivo de La Coruña,Anoeta,Del Cerro Grande
2012,19,13/01/2013,Atlético de Madrid,2-0,Zaragoza,Vicente Calderón,González González
2012,19,13/01/2013,Málaga,1-3,Barcelona,La Rosaleda,Delgado Ferreiro
2012,19,14/01/2013,Getafe,2-2,Granada,Coliseum Alfonso Pérez,Álvarez Izquierdo
2012,20,18/01/2013,Espanyol,3-2,Mallorca,Cornellá - El Prat,Clos Gómez
2012,20,19/01/2013,Granada,2-0,Rayo Vallecano,Nuevo Los Cármenes,Iglesias Villanueva
2012,20,19/01/2013,Real Sociedad,3-2,Barcelona,Anoeta,Undiano Mallenco
2012,20,19/01/2013,Getafe,1-1,Sevilla,Mateu Lahoz,Mateu Lahoz
2012,20,19/01/2013,Málaga,1-1,Celta de Vigo,La Rosaleda,Estrada Fernández
2012,20,20/01/2013,Osasuna,2-1,Deportivo de La Coruña,Reyno de Navarra,Pérez Lasa
2012,20,20/01/2013,Valladolid,2-0,Zaragoza,José Zorrilla,Del Cerro Grande
2012,20,20/01/2013,Atlético de Madrid,2-0,Levante,Vicente Calderón,Delgado Ferreiro
2012,20,20/01/2013,Valencia,0-5,Real Madrid,Mestalla,Teixeira Vitienes
2012,20,21/01/2013,Betis,1-1,Athletic Club,Benito Villamarín,Ayza Gámez
2012,21,26/01/2013,Celta de Vigo,1-1,Real Sociedad,Balaídos,Paradas Romero
2012,21,26/01/2013,Levante,2-1,Valladolid,Ciutat de Valencia,Álvarez Izquierdo
2012,21,26/01/2013,Zaragoza,0-0,Espanyol,La Romareda,Pérez Montero
2012,21,26/01/2013,Deportivo de La Coruña,2-3,Valencia,Riazor,Clos Gómez
2012,21,27/01/2013,Real Madrid,4-0,Getafe,Santiago Bernabéu,González González
2012,21,27/01/2013,Rayo Vallecano,3-0,Betis,Estadio de Vallecas Teresa Rivero,Hernández Hernández
2012,21,27/01/2013,Barcelona,5-1,Osasuna,Camp Nou,Teixeira Vitienes
2012,21,27/01/2013,Athletic Club,3-0,Atlético de Madrid,San Mamés,Muñiz Fernández
2012,21,27/01/2013,Mallorca,2-3,Málaga,Son Moix,Velasco Carballo
2012,21,28/01/2013,Sevilla,3-0,Granada,Ramón Sánchez Pizjuán,Gil Manzano
2012,22,01/02/2013,Valladolid,2-2,Athletic Club,Estrada Fernández,Estrada Fernández
2012,22,02/02/2013,Osasuna,1-0,Celta de Vigo,Reyno de Navarra,Hernández Hernández
2012,22,02/02/2013,Getafe,3-1,Deportivo de La Coruña,Coliseum Alfonso Pérez,Paradas Romero
2012,22,02/02/2013,Espanyol,3-2,Levante,Cornellá - El Prat,Del Cerro Grande
2012,22,02/02/2013,Granada,1-0,Real Madrid,Nuevo Los Cármenes,Mateu Lahoz
2012,22,03/02/2013,Málaga,1-1,Zaragoza,La Rosaleda,Álvarez Izquierdo
2012,22,03/02/2013,Sevilla,2-1,Rayo Vallecano,Ramón Sánchez Pizjuán,Muñiz Fernández
2012,22,03/02/2013,Valencia,1-1,Barcelona,Mestalla,González González
2012,22,03/02/2013,Atlético de Madrid,1-0,Betis,Vicente Calderón,Undiano Mallenco
2012,22,03/02/2013,Real Sociedad,3-0,Mallorca,Anoeta,Teixeira Vitienes
2012,23,09/02/2013,Mallorca,1-1,Osasuna,Son Moix,Pérez Montero
2012,23,09/02/2013,Celta de Vigo,0-1,Valencia,Balaídos,Teixeira Vitienes
2012,23,09/02/2013,Levante,1-2,Málaga,Ciutat de Valencia,Clos Gómez
2012,23,09/02/2013,Deportivo de La Coruña,0-3,Granada,Riazor,Ayza Gámez
2012,23,09/02/2013,Real Madrid,4-1,Sevilla,Santiago Bernabéu,Delgado Ferreiro
2012,23,10/02/2013,Barcelona,6-1,Getafe,Camp Nou,Iglesias Villanueva
2012,23,10/02/2013,Zaragoza,1-2,Real Sociedad,La Romareda,Gil Manzano
2012,23,10/02/2013,Athletic Club,0-4,Espanyol,San Mamés,Velasco Carballo
2012,23,10/02/2013,Rayo Vallecano,2-1,Atlético de Madrid,Estadio de Vallecas Teresa Rivero,Estrada Fernández
2012,23,11/02/2013,Betis,0-0,Valladolid,Benito Villamarín,Pérez Lasa
2012,24,15/02/2013,Sevilla,3-1,Deportivo de La Coruña,Ramón Sánchez Pizjuán,Teixeira Vitienes
2012,24,16/02/2013,Getafe,3-1,Celta de Vigo,Coliseum Alfonso Pérez,Ayza Gámez
2012,24,16/02/2013,Málaga,1-0,Athletic Club,La Rosaleda,González González
2012,24,16/02/2013,Granada,1-2,Barcelona,Nuevo Los Cármenes,Del Cerro Grande
2012,24,16/02/2013,Osasuna,1-0,Zaragoza,Velasco Carballo,Velasco Carballo
2012,24,17/02/2013,Real Sociedad,1-1,Levante,Anoeta,Hernández Hernández
2012,24,17/02/2013,Valencia,2-0,Mallorca,Mestalla,Pérez Lasa
2012,24,17/02/2013,Valladolid,0-3,Atlético de Madrid,José Zorrilla,Iglesias Villanueva
2012,24,17/02/2013,Espanyol,1-0,Betis,Cornellá - El Prat,Gil Manzano
2012,24,17/02/2013,Real Madrid,2-0,Rayo Vallecano,Santiago Bernabéu,Paradas Romero
2012,25,22/02/2013,Athletic Club,1-3,Real Sociedad,San Mamés,Undiano Mallenco
2012,25,23/02/2013,Mallorca,1-3,Getafe,Son Moix,Teixeira Vitienes
2012,25,23/02/2013,Zaragoza,2-2,Valencia,La Romareda,Del Cerro Grande
2012,25,23/02/2013,Deportivo de La Coruña,1-2,Real Madrid,Riazor,Álvarez Izquierdo
2012,25,23/02/2013,Barcelona,2-1,Sevilla,Camp Nou,Velasco Carballo
2012,25,24/02/2013,Rayo Vallecano,1-2,Valladolid,Estadio de Vallecas Teresa Rivero,Pérez Montero
2012,25,24/02/2013,Celta de Vigo,2-1,Granada,Balaídos,Muñiz Fernández
2012,25,24/02/2013,Atlético de Madrid,1-0,Espanyol,Vicente Calderón,Clos Gómez
2012,25,24/02/2013,Betis,3-0,Málaga,Benito Villamarín,Estrada Fernández
2012,25,25/02/2013,Levante,0-2,Osasuna,Ciutat de Valencia,González González
2012,26,01/03/2013,Getafe,2-0,Zaragoza,Coliseum Alfonso Pérez,Muñiz Fernández
2012,26,02/03/2013,Real Madrid,2-1,Barcelona,Pérez Lasa,Pérez Lasa
2012,26,02/03/2013,Deportivo de La Coruña,0-0,Rayo Vallecano,Riazor,Hernández Hernández
2012,26,02/03/2013,Osasuna,0-1,Athletic Club,Reyno de Navarra,Teixeira Vitienes
2012,26,02/03/2013,Valencia,2-2,Levante,Mestalla,Velasco Carballo
2012,26,03/03/2013,Granada,1-2,Mallorca,Nuevo Los Cármenes,González González
2012,26,03/03/2013,Espanyol,0-0,Valladolid,Cornellá - El Prat,Mateu Lahoz
2012,26,03/03/2013,Málaga,0-0,Atlético de Madrid,La Rosaleda,Gil Manzano
2012,26,03/03/2013,Real Sociedad,3-3,Betis,Anoeta,Iglesias Villanueva
2012,26,04/03/2013,Sevilla,4-1,Celta de Vigo,Ramón Sánchez Pizjuán,Del Cerro Grande
2012,27,08/03/2013,Betis,2-1,Osasuna,Benito Villamarín,Hernández Hernández
2012,27,09/03/2013,Rayo Vallecano,2-0,Espanyol,Estadio de Vallecas Teresa Rivero,Muñiz Fernández
2012,27,09/03/2013,Valladolid,1-1,Málaga,José Zorrilla,Teixeira Vitienes
2012,27,09/03/2013,Barcelona,2-0,Deportivo de La Coruña,Camp Nou,Pérez Montero
2012,27,09/03/2013,Mallorca,2-1,Sevilla,Son Moix,Clos Gómez
2012,27,10/03/2013,Athletic Club,1-0,Valencia,San Mamés,Teixeira Vitienes
2012,27,10/03/2013,Levante,0-0,Getafe,Ciutat de Valencia,Undiano Mallenco
2012,27,10/03/2013,Celta de Vigo,1-2,Real Madrid,Balaídos,Estrada Fernández
2012,27,10/03/2013,Atlético de Madrid,0-1,Real Sociedad,Vicente Calderón,Ayza Gámez
2012,27,11/03/2013,Zaragoza,0-0,Granada,La Romareda,Mateu Lahoz
2012,28,15/03/2013,Deportivo de La Coruña,3-1,Celta de Vigo,Riazor,Velasco Carballo
2012,28,16/03/2013,Real Sociedad,4-1,Valladolid,Anoeta,Clos Gómez
2012,28,16/03/2013,Getafe,1-0,Athletic Club,Coliseum Alfonso Pérez,Iglesias Villanueva
2012,28,16/03/2013,Real Madrid,5-2,Mallorca,Santiago Bernabéu,Mateu Lahoz
2012,28,16/03/2013,Valencia,3-0,Betis,Mestalla,Muñiz Fernández
2012,28,17/03/2013,Málaga,0-2,Espanyol,La Rosaleda,Del Cerro Grande
2012,28,17/03/2013,Sevilla,4-0,Zaragoza,Ramón Sánchez Pizjuán,Hernández Hernández
2012,28,17/03/2013,Osasuna,0-2,Atlético de Madrid,Pérez Montero,Pérez Montero
2012,28,17/03/2013,Granada,1-1,Levante,Gil Manzano,Gil Manzano
2012,28,17/03/2013,Barcelona,3-1,Rayo Vallecano,Camp Nou,González González
2012,29,30/03/2013,Rayo Vallecano,1-3,Málaga,Estadio de Vallecas Teresa Rivero,Iglesias Villanueva
2012,29,30/03/2013,Celta de Vigo,2-2,Barcelona,Balaídos,Mateu Lahoz
2012,29,30/03/2013,Zaragoza,1-1,Real Madrid,La Romareda,Undiano Mallenco
2012,29,30/03/2013,Levante,1-0,Sevilla,Ciutat de Valencia,Teixeira Vitienes
2012,29,31/03/2013,Valladolid,1-3,Osasuna,José Zorrilla,Pérez Lasa
2012,29,31/03/2013,Mallorca,2-3,Deportivo de La Coruña,Son Moix,Ayza Gámez
2012,29,31/03/2013,Espanyol,2-2,Real Sociedad,Cornellá - El Prat,Pérez Montero
2012,29,31/03/2013,Atlético de Madrid,1-1,Valencia,Vicente Calderón,Estrada Fernández
2012,29,01/04/2013,Athletic Club,1-0,Granada,San Mamés,Del Cerro Grande
2012,29,01/04/2013,Betis,0-0,Getafe,Benito Villamarín,Teixeira Vitienes
2012,30,05/04/2013,Granada,1-5,Betis,Nuevo Los Cármenes,Pérez Lasa
2012,30,06/04/2013,Real Sociedad,4-2,Málaga,Anoeta,Undiano Mallenco
2012,30,06/04/2013,Real Madrid,5-1,Levante,Santiago Bernabéu,Clos Gómez
2012,30,06/04/2013,Deportivo de La Coruña,3-2,Zaragoza,Riazor,Teixeira Vitienes
2012,30,06/04/2013,Barcelona,5-0,Mallorca,Camp Nou,Muñiz Fernández
2012,30,07/04/2013,Celta de Vigo,0-2,Rayo Vallecano,Balaídos,Pérez Montero
2012,30,07/04/2013,Osasuna,0-2,Espanyol,Reyno de Navarra,Gil Manzano
2012,30,07/04/2013,Getafe,0-0,Atlético de Madrid,Coliseum Alfonso Pérez,Delgado Ferreiro
2012,30,07/04/2013,Valencia,2-1,Valladolid,Mestalla,Hernández Hernández
2012,30,08/04/2013,Sevilla,2-1,Athletic Club,Ramón Sánchez Pizjuán,Mateu Lahoz
2012,31,12/04/2013,Betis,3-3,Sevilla,Benito Villamarín,Del Cerro Grande
2012,31,13/04/2013,Valladolid,2-1,Getafe,José Zorrilla,Ayza Gámez
2012,31,13/04/2013,Levante,0-4,Deportivo de La Coruña,Ciutat de Valencia,Estrada Fernández
2012,31,13/04/2013,Espanyol,3-3,Valencia,Cornellá - El Prat,González González
2012,31,13/04/2013,Málaga,1-0,Osasuna,La Rosaleda,Velasco Carballo
2012,31,14/04/2013,Rayo Vallecano,0-2,Real Sociedad,Estadio de Vallecas Teresa Rivero,Álvarez Izquierdo
2012,31,14/04/2013,Atlético de Madrid,5-0,Granada,Vicente Calderón,Iglesias Villanueva
2012,31,14/04/2013,Zaragoza,0-3,Barcelona,La Romareda,Fernández Borbalán
2012,31,14/04/2013,Athletic Club,0-3,Real Madrid,Teixeira Vitienes,Teixeira Vitienes
2012,31,15/04/2013,Mallorca,1-0,Celta de Vigo,Son Moix,Gil Manzano
2012,32,19/04/2013,Mallorca,1-1,Rayo Vallecano,Son Moix,Estrada Fernández
2012,32,20/04/2013,Granada,1-1,Valladolid,Nuevo Los Cármenes,Delgado Ferreiro
2012,32,20/04/2013,Real Madrid,3-1,Betis,Santiago Bernabéu,Álvarez Izquierdo
2012,32,20/04/2013,Barcelona,1-0,Levante,Camp Nou,Undiano Mallenco
2012,32,20/04/2013,Valencia,5-1,Málaga,Mestalla,Teixeira Vitienes
2012,32,21/04/2013,Getafe,0-2,Espanyol,Coliseum Alfonso Pérez,Teixeira Vitienes
2012,32,21/04/2013,Deportivo de La Coruña,1-1,Athletic Club,Riazor,Pérez Montero
2012,32,21/04/2013,Osasuna,0-0,Real Sociedad,Reyno de Navarra,Mateu Lahoz
2012,32,21/04/2013,Sevilla,0-1,Atlético de Madrid,Ramón Sánchez Pizjuán,González González
2012,32,22/04/2013,Celta de Vigo,2-1,Zaragoza,Balaídos,Del Cerro Grande
2012,33,26/04/2013,Rayo Vallecano,2-2,Osasuna,Estadio de Vallecas Teresa Rivero,Ayza Gámez
2012,33,27/04/2013,Levante,0-1,Celta de Vigo,Ciutat de Valencia,Muñiz Fernández
2012,33,27/04/2013,Athletic Club,2-2,Barcelona,San Mamés,Iglesias Villanueva
2012,33,27/04/2013,Atlético de Madrid,1-2,Real Madrid,Vicente Calderón,Pérez Lasa
2012,33,27/04/2013,Zaragoza,3-2,Mallorca,La Romareda,Álvarez Izquierdo
2012,33,28/04/2013,Espanyol,0-1,Granada,Cornellá - El Prat,Velasco Carballo
2012,33,28/04/2013,Málaga,2-1,Getafe,La Rosaleda,Clos Gómez
2012,33,28/04/2013,Valladolid,1-1,Sevilla,José Zorrilla,Undiano Mallenco
2012,33,28/04/2013,Real Sociedad,4-2,Valencia,Anoeta,Fernández Borbalán
2012,33,29/04/2013,Betis,1-1,Deportivo de La Coruña,Benito Villamarín,Gil Manzano
2012,34,03/05/2013,Celta de Vigo,1-1,Athletic Club,Balaídos,Velasco Carballo
2012,34,04/05/2013,Valencia,4-0,Osasuna,Mestalla,Del Cerro Grande
2012,34,04/05/2013,Granada,1-0,Málaga,Nuevo Los Cármenes,Muñiz Fernández
2012,34,04/05/2013,Real Madrid,4-3,Valladolid,Santiago Bernabéu,Fernández Borbalán
2012,34,04/05/2013,Deportivo de La Coruña,0-0,Atlético de Madrid,Riazor,Ayza Gámez
2012,34,05/05/2013,Mallorca,1-1,Levante,Son Moix,González González
2012,34,05/05/2013,Zaragoza,3-0,Rayo Vallecano,La Romareda,Teixeira Vitienes
2012,34,05/05/2013,Sevilla,3-0,Espanyol,Ramón Sánchez Pizjuán,Delgado Ferreiro
2012,34,05/05/2013,Barcelona,4-2,Betis,Camp Nou,Clos Gómez
2012,34,06/05/2013,Getafe,2-1,Real Sociedad,Coliseum Alfonso Pérez,Undiano Mallenco
2012,35,10/05/2013,Levante,0-0,Zaragoza,Ciutat de Valencia,Gil Manzano
2012,35,11/05/2013,Athletic Club,2-1,Mallorca,San Mamés,Hernández Hernández
2012,35,11/05/2013,Valladolid,1-0,Deportivo de La Coruña,José Zorrilla,Mateu Lahoz
2012,35,11/05/2013,Osasuna,1-0,Getafe,Reyno de Navarra,Álvarez Izquierdo
2012,35,11/05/2013,Espanyol,1-1,Real Madrid,Cornellá - El Prat,Iglesias Villanueva
2012,35,12/05/2013,Rayo Vallecano,0-4,Valencia,Estadio de Vallecas Teresa Rivero,Delgado Ferreiro
2012,35,12/05/2013,Betis,1-0,Celta de Vigo,Benito Villamarín,Teixeira Vitienes
2012,35,12/05/2013,Atlético de Madrid,1-2,Barcelona,Vicente Calderón,Pérez Montero
2012,35,12/05/2013,Málaga,0-0,Sevilla,La Rosaleda,Pérez Lasa
2012,35,13/05/2013,Real Sociedad,2-2,Granada,Estrada Fernández,Estrada Fernández
2012,36,08/05/2013,Celta de Vigo,1-3,Atlético de Madrid,Balaídos,Teixeira Vitienes
2012,36,08/05/2013,Real Madrid,6-2,Málaga,Santiago Bernabéu,Gil Manzano
2012,36,18/05/2013,Getafe,0-1,Valencia,Coliseum Alfonso Pérez,Teixeira Vitienes
2012,36,18/05/2013,Granada,3-0,Osasuna,Nuevo Los Cármenes,Velasco Carballo
2012,36,18/05/2013,Sevilla,1-2,Real Sociedad,Ramón Sánchez Pizjuán,Álvarez Izquierdo
2012,36,19/05/2013,Levante,2-3,Rayo Vallecano,Ciutat de Valencia,Undiano Mallenco
2012,36,19/05/2013,Deportivo de La Coruña,2-0,Espanyol,Riazor,Muñiz Fernández
2012,36,19/05/2013,Zaragoza,1-2,Athletic Club,La Romareda,Del Cerro Grande
2012,36,19/05/2013,Barcelona,2-1,Valladolid,Camp Nou,Iglesias Villanueva
2012,36,20/05/2013,Mallorca,1-0,Betis,Son Moix,Pérez Lasa
2012,37,26/05/2013,Getafe,1-2,Rayo Vallecano,Coliseum Alfonso Pérez,Clos Gómez
2012,37,26/05/2013,Valencia,1-0,Granada,Mestalla,Gil Manzano
2012,37,26/05/2013,Osasuna,2-1,Sevilla,Reyno de Navarra,Muñiz Fernández
2012,37,26/05/2013,Real Sociedad,3-3,Real Madrid,Anoeta,González González
2012,37,26/05/2013,Málaga,3-1,Deportivo de La Coruña,La Rosaleda,Delgado Ferreiro
2012,37,26/05/2013,Espanyol,0-2,Barcelona,Cornellá - El Prat,Fernández Borbalán
2012,37,26/05/2013,Valladolid,0-2,Celta de Vigo,José Zorrilla,Estrada Fernández
2012,37,26/05/2013,Atlético de Madrid,0-0,Mallorca,Vicente Calderón,Teixeira Vitienes
2012,37,26/05/2013,Betis,4-0,Zaragoza,Benito Villamarín,Mateu Lahoz
2012,37,26/05/2013,Athletic Club,0-1,Levante,San Mamés,Teixeira Vitienes
2012,38,01/06/2013,Real Madrid,4-2,Osasuna,Santiago Bernabéu,Pérez Lasa
2012,38,01/06/2013,Barcelona,4-1,Málaga,Camp Nou,Ayza Gámez
2012,38,01/06/2013,Granada,2-0,Getafe,Nuevo Los Cármenes,Hernández Hernández
2012,38,01/06/2013,Sevilla,4-3,Valencia,Ramón Sánchez Pizjuán,Clos Gómez
2012,38,01/06/2013,Deportivo de La Coruña,0-1,Real Sociedad,Riazor,Fernández Borbalán
2012,38,01/06/2013,Celta de Vigo,1-0,Espanyol,Balaídos,Mateu Lahoz
2012,38,01/06/2013,Mallorca,4-2,Valladolid,Son Moix,Del Cerro Grande
2012,38,01/06/2013,Zaragoza,1-3,Atlético de Madrid,La Romareda,Estrada Fernández
2012,38,01/06/2013,Levante,1-1,Betis,Ciutat de Valencia,Teixeira Vitienes
2012,38,01/06/2013,Rayo Vallecano,2-2,Athletic Club,Estadio de Vallecas Teresa Rivero,Muñiz Fernández
2012,38,01/06/2013,Rayo Vallecano,2-2,Athletic Club,Estadio de Vallecas Teresa Rivero,Muñiz Fernández
2012,1,17/08/2013,Real Sociedad,2-0,Getafe,Anoeta,Martínez Munuera
2013,1,17/08/2013,Valladolid,1-2,Athletic Club,José Zorrilla,Ayza Gámez
2013,1,17/08/2013,Valencia,1-0,Málaga,Mestalla,Álvarez Izquierdo
2013,1,18/08/2013,Barcelona,7-0,Levante,Camp Nou,Del Cerro Grande
2013,1,18/08/2013,Real Madrid,2-1,Betis,Santiago Bernabéu,Gil Manzano
2013,1,18/08/2013,Osasuna,1-2,Granada,Reyno de Navarra,González González
2013,1,18/08/2013,Sevilla,1-3,Atlético de Madrid,Ramón Sánchez Pizjuán,Clos Gómez
2013,1,19/08/2013,Rayo Vallecano,3-0,Elche,Estadio de Vallecas Teresa Rivero,Fernández Borbalán
2013,1,19/08/2013,Celta de Vigo,2-2,Espanyol,Balaídos,Teixeira Vitienes
2013,1,19/08/2013,Almería,2-3,Villarreal,Estadio Mediterráneo,Undiano Mallenco
2013,2,23/08/2013,Getafe,2-2,Almería,Coliseum Alfonso Pérez,Hernández Hernández
2013,2,23/08/2013,Athletic Club,2-0,Osasuna,Muñiz Fernández,Muñiz Fernández
2013,2,24/08/2013,Elche,1-1,Real Sociedad,Martínez Valero,Pérez Montero
2013,2,24/08/2013,Espanyol,3-1,Valencia,Cornellá - El Prat,Velasco Carballo
2013,2,24/08/2013,Villarreal,2-1,Valladolid,El Madrigal,Gil Manzano
2013,2,25/08/2013,Atlético de Madrid,5-0,Rayo Vallecano,Vicente Calderón,Iglesias Villanueva
2013,2,25/08/2013,Levante,0-0,Sevilla,Ciutat de Valencia,Teixeira Vitienes
2013,2,25/08/2013,Málaga,0-1,Barcelona,La Rosaleda,Mateu Lahoz
2013,2,25/08/2013,Betis,1-2,Celta de Vigo,Benito Villamarín,Prieto Iglesias
2013,2,26/08/2013,Granada,0-1,Real Madrid,Nuevo Los Cármenes,Estrada Fernández
2013,3,30/08/2013,Almería,2-2,Elche,Estadio Mediterráneo,Álvarez Izquierdo
2013,3,30/08/2013,Rayo Vallecano,1-2,Levante,Estadio de Vallecas Teresa Rivero,Pérez Montero
2013,3,31/08/2013,Celta de Vigo,1-1,Granada,Balaídos,Martínez Munuera
2013,3,31/08/2013,Valladolid,1-0,Getafe,José Zorrilla,Undiano Mallenco
2013,3,31/08/2013,Osasuna,0-3,Villarreal,Reyno de Navarra,Fernández Borbalán
2013,3,01/09/2013,Real Madrid,3-1,Athletic Club,Santiago Bernabéu,Clos Gómez
2013,3,01/09/2013,Espanyol,0-0,Betis,Cornellá - El Prat,González González
2013,3,01/09/2013,Real Sociedad,1-2,Atlético de Madrid,Anoeta,Ayza Gámez
2013,3,01/09/2013,Sevilla,2-2,Málaga,Ramón Sánchez Pizjuán,Del Cerro Grande
2013,3,01/09/2013,Valencia,2-3,Barcelona,Mestalla,Teixeira Vitienes
2013,4,14/09/2013,Atlético de Madrid,4-2,Almería,Vicente Calderón,González González
2013,4,14/09/2013,Levante,0-0,Real Sociedad,Ciutat de Valencia,Prieto Iglesias
2013,4,14/09/2013,Barcelona,3-2,Sevilla,Camp Nou,Muñiz Fernández
2013,4,14/09/2013,Villarreal,2-2,Real Madrid,El Madrigal,Teixeira Vitienes
2013,4,15/09/2013,Granada,0-1,Espanyol,Nuevo Los Cármenes,Iglesias Villanueva
2013,4,15/09/2013,Getafe,2-1,Osasuna,Coliseum Alfonso Pérez,Mateu Lahoz
2013,4,15/09/2013,Málaga,5-0,Rayo Vallecano,La Rosaleda,Hernández Hernández
2013,4,15/09/2013,Betis,3-1,Valencia,Benito Villamarín,Estrada Fernández
2013,4,16/09/2013,Elche,0-0,Valladolid,Martínez Valero,Fernández Borbalán
2013,4,16/09/2013,Athletic Club,3-2,Celta de Vigo,San Mamés,Gil Manzano
2013,5,20/09/2013,Osasuna,2-1,Elche,Reyno de Navarra,Del Cerro Grande
2013,5,21/09/2013,Real Sociedad,0-0,Málaga,Anoeta,Teixeira Vitienes
2013,5,21/09/2013,Almería,2-2,Levante,Estadio Mediterráneo,Velasco Carballo
2013,5,21/09/2013,Rayo Vallecano,0-4,Barcelona,Estadio de Vallecas Teresa Rivero,Clos Gómez
2013,5,21/09/2013,Valladolid,0-2,Atlético de Madrid,José Zorrilla,Álvarez Izquierdo
2013,5,22/09/2013,Betis,0-0,Granada,Benito Villamarín,Ayza Gámez
2013,5,22/09/2013,Celta de Vigo,0-0,Villarreal,Balaídos,Pérez Montero
2013,5,22/09/2013,Real Madrid,4-1,Getafe,Santiago Bernabéu,Fernández Borbalán
2013,5,22/09/2013,Valencia,3-1,Sevilla,Mestalla,Undiano Mallenco
2013,5,23/09/2013,Espanyol,3-2,Athletic Club,Cornellá - El Prat,Martínez Munuera
2013,6,24/09/2013,Levante,1-1,Valladolid,Ciutat de Valencia,Hernández Hernández
2013,6,24/09/2013,Barcelona,4-1,Real Sociedad,Camp Nou,Gil Manzano
