Season,Round,Date,Time,TeamHome,Result,TeamAway,Referee,Stadium,PlayersHome,RatingHome,PotentialHome,PlayersAway,RatingAway,PotentialAway,TeamHomeRecentPointsHome,TeamAwayRecentPointsAway,TeamHomeRecentPoints,TeamHomeRecentTiedMatches,TeamHomeRecentGoalsScored,TeamAwayRecentPoints,TeamAwayRecentTiedMatches,TeamAwayRecentGoalsScored,TeamHomeRecentPointsh2h,TeamHomeCurrentTotalPoints,TeamAwayCurrentTotalPoints
2015,32,10/04/2016,18:15 ,Villarreal,2-0,Getafe,Undiano Mallenco,El Madrigal,"[['Asenjo', 'Rukavina', 'Mario Gaspar', 'Eric Bailly', 'Víctor Ruiz', 'Bruno Soriano', 'Denis Suárez', 'Pina', 'Samu Castillejo', 'Leo Baptistão', 'Adrián López'], ['Jonathan dos Santos', 'Manu Trigueros', 'Bakambu', 'Areola', 'Samu García', 'Soldado', 'Adrián Marín']]","[[81, 77, 80, 80, 80, 81, 79, 78, 77, 78, 77], [79, 80, 80, 80, 77, 79, 72]]","[[83, 77, 84, 88, 81, 81, 86, 78, 85, 83, 77], [81, 85, 84, 88, 81, 79, 82]]","[['Guaita', 'Damián Suárez', 'Cala', 'Pereira', 'Emi Buendía', 'Medrán', 'Juan Rodríguez', 'Pedro León', 'Sarabia', 'Lacen', 'Goitom'], ['Víctor', 'Wanderson', 'Álvaro Vázquez', 'Megyeri', 'Roberto Lago', 'Šćepović', 'Vigaray']]","[[77, 76, 73, 74, 70, 72, 74, 78, 77, 76, 73], [76, 71, 75, 71, 74, 71, 69]]","[[77, 76, 75, 74, 80, 79, 74, 78, 82, 76, 73], [78, 79, 79, 73, 74, 73, 78]]",10.0,0.0,5.0,2.0,6.0,2.0,2.0,2.0,1.0,57.0,28.0
2015,32,10/04/2016,20:30 ,Athletic Club,1-0,Rayo Vallecano,Gil Manzano,San Mamés,"[['Iraizoz', 'De Marcos', 'Bóveda', 'Etxeita', 'Lekue', 'Raúl García', 'Mikel Rico', 'Susaeta', 'Iturraspe', 'Muniain', 'Williams'], ['Aduriz', 'San José', 'Beñat', 'Herrerín', 'Gurpegui', 'Viguera', 'Balenziaga']]","[[79, 80, 76, 77, 71, 81, 78, 78, 81, 80, 76], [82, 80, 80, 74, 79, 71, 79]]","[[79, 81, 77, 77, 79, 81, 78, 78, 82, 85, 84], [82, 82, 80, 74, 79, 71, 79]]","[['Juan Carlos', 'Zé Castro', 'Quini', 'Crespo', 'Nacho', 'Trashorras', 'Baena', 'Bebé', 'Pablo Hernández', 'Miku', 'Javi Guerra'], ['Embarba', 'Manucho', 'Amaya', 'Dorado', 'Piti', 'Özbiliz', 'Álex Campos']]","[[70, 76, 70, 70, 75, 79, 78, 72, 76, 73, 74], [73, 76, 76, 74, 73, 75, 60]]","[[70, 76, 72, 70, 76, 79, 79, 75, 76, 73, 74], [79, 76, 76, 74, 73, 77, 65]]",8.0,4.0,10.0,1.0,11.0,5.0,2.0,7.0,6.0,48.0,31.0
2015,32,11/04/2016,20:30 ,Deportivo de La Coruña,1-3,Las Palmas,Álvarez Izquierdo,Estadio Municipal de Riazor,"[['Manu Fernández', 'Juanfran', 'Lopo', 'Sidnei', 'Fernando Navarro', 'Borges', 'Fede Cartabia', 'Cani', 'Mosquera', 'Luis Alberto', 'Lucas Pérez'], ['Fajr', 'Jonathan Rodríguez', 'Pletikosa', 'Manuel Pablo', 'Álex Bergantiños', 'Oriol Riera', 'Laure']]","[[68, 74, 60, 77, 75, 77, 74, 74, 78, 75, 79], [76, 74, 73, 67, 74, 72, 74]]","[[68, 75, 71, 79, 75, 78, 81, 74, 78, 83, 80], [77, 82, 73, 67, 74, 72, 74]]","[['Javi Varas', 'Nili', 'Aythami', 'David García', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Momo', 'Jonathan Viera', 'Araujo'], ['El Zhar', 'Vicente Gómez', 'Valerón', 'Lizoain', 'David Simón', 'Bigas', 'Montoro']]","[[75, 65, 72, 70, 70, 69, 70, 73, 70, 77, 76], [74, 68, 74, 68, 74, 73, 70]]","[[75, 74, 72, 70, 80, 69, 74, 75, 70, 79, 80], [74, 69, 74, 72, 76, 77, 71]]",6.0,9.0,5.0,2.0,7.0,12.0,0.0,9.0,0.0,37.0,36.0
2015,33,15/04/2016,20:30 ,Levante,2-1,Espanyol,Hernández Hernández,Ciutat de Valencia,"[['Mariño', 'Pedro López', 'Medjani', 'David Navarro', 'Juanfran', 'Lerma', 'Verza', 'Verdú', 'Rossi', 'Deyverson', 'Morales'], ['Camarasa', 'Cuero', 'Simão Junior', 'Rubén', 'Rubén García', 'Víctor Casadesús', 'Feddal']]","[[73, 72, 71, 75, 72, 72, 75, 76, 78, 76, 77], [75, 72, 75, 74, 74, 74, 75]]","[[75, 72, 71, 75, 72, 81, 75, 76, 78, 80, 77], [83, 79, 76, 74, 81, 74, 76]]","[['Pau López', 'Álvaro', 'Javi López', 'Duarte', 'Duarte', 'Hernán Pérez', 'Diop', 'Abraham', 'Víctor Sánchez', 'Caicedo', 'Asensio'], ['Burgui', 'Roco', 'Gerard Moreno', 'Arlauskis', 'Víctor Álvarez', 'Salva Sevilla', 'Mamadou Sylla']]","[[71, 76, 76, 73, 73, 74, 77, 73, 76, 78, 75], [70, 75, 75, 70, 73, 75, 68]]","[[78, 78, 76, 74, 74, 75, 77, 73, 76, 79, 87], [79, 82, 81, 70, 79, 75, 77]]",7.0,5.0,5.0,2.0,3.0,8.0,2.0,7.0,2.0,25.0,36.0
2015,33,16/04/2016,16:00 ,Getafe,1-5,Real Madrid,González González,Coliseum Alfonso Pérez,"[['Guaita', 'Damián Suárez', 'Vigaray', 'Vergini', 'Pereira', 'Juan Rodríguez', 'Pedro León', 'Sarabia', 'Lacen', 'Šćepović', 'Álvaro Vázquez'], ['Yoda', 'Emi Buendía', 'Moi Gómez', 'Megyeri', 'Mensah', 'Víctor', 'Wanderson']]","[[77, 76, 69, 73, 74, 74, 78, 77, 76, 71, 75], [72, 70, 76, 71, 74, 76, 71]]","[[77, 76, 78, 74, 74, 74, 78, 82, 76, 73, 79], [73, 80, 83, 73, 82, 78, 79]]","[['Keylor Navas', 'Carvajal', 'Pepe', 'Varane', 'Marcelo', 'Isco', 'James Rodríguez', 'Kroos', 'Bale', 'Benzema', 'Cristiano Ronaldo'], ['Jesé', 'Lucas Vázquez', 'Nacho', 'Casilla', 'Kovačić', 'Arbeloa', 'Modrić']]","[[82, 82, 84, 82, 83, 84, 87, 87, 87, 86, 93], [80, 78, 77, 80, 78, 76, 87]]","[[82, 85, 84, 89, 83, 88, 93, 89, 89, 86, 93], [87, 83, 79, 80, 84, 76, 87]]",2.0,13.0,2.0,2.0,2.0,15.0,0.0,19.0,0.0,28.0,72.0
2015,33,16/04/2016,18:15 ,Las Palmas,1-1,Sporting de Gijón,Undiano Mallenco,Estadio de Gran Canaria,"[['Javi Varas', 'Bigas', 'David García', 'Lemos', 'Dani Castellano', 'Tana', 'Roque Mesa', 'Vicente Gómez', 'Jonathan Viera', 'Araujo', 'El Zhar'], ['Momo', 'Montoro', 'Willian José', 'Lizoain', 'David Simón', 'Ángel', 'Garrido']]","[[75, 73, 70, 70, 69, 70, 73, 68, 77, 76, 74], [70, 70, 71, 68, 74, 71, 72]]","[[75, 77, 70, 80, 69, 74, 75, 69, 79, 80, 74], [70, 71, 77, 72, 76, 71, 72]]","[['Cuéllar', 'Lora', 'Meré', 'Luis Hernández', 'Isma López', 'Jony', 'Pablo Pérez', 'Mascarell', 'Sergio Álvarez', 'Sanabria', 'Guerrero'], ['Carlos Castro', 'Vranješ', 'Halilović', 'Alberto', 'Carmona', 'Rachid', 'Dani Ndi']]","[[76, 76, 72, 74, 73, 77, 70, 71, 75, 75, 72], [69, 71, 77, 67, 72, 66, 70]]","[[76, 76, 84, 75, 75, 81, 77, 78, 81, 86, 76], [77, 72, 90, 67, 72, 72, 79]]",9.0,5.0,12.0,0.0,8.0,4.0,1.0,2.0,0.0,39.0,28.0
2015,33,16/04/2016,20:30 ,Eibar,2-1,Real Sociedad,Melero López,Estadio Municipal de Ipurua,"[['Riesgo', 'Capa', 'Ramis', 'Ansotegi', 'Luna', 'Keko', 'Dani García', 'Inui', 'Escalante', 'Sergi Enrich', 'Borja Bastón'], ['Juncà', 'Adrián', 'Jota Peleteiro', 'Irureta', 'Hajrović', 'Mauro dos Santos', 'Lillo']]","[[71, 73, 74, 74, 73, 73, 74, 74, 73, 71, 74], [70, 73, 70, 75, 74, 72, 72]]","[[71, 78, 74, 74, 77, 77, 76, 74, 81, 73, 82], [76, 73, 75, 75, 79, 74, 73]]","[['Rulli', 'Elustondo', 'Diego Reyes', 'Iñigo Martínez', 'Yuri', 'Zurutuza', 'Xabi Prieto', 'Markel Bergara', 'Illarramendi', 'Oyarzabal', 'Carlos Vela'], ['Granero', 'Jonathas', 'Bruma', 'Mikel González', 'Rubén Pardo', 'De la Bella', 'Bardají']]","[[79, 72, 75, 80, 74, 75, 77, 76, 79, 73, 81], [77, 79, 76, 76, 77, 77, 61]]","[[85, 80, 83, 84, 76, 75, 77, 76, 81, 85, 82], [77, 80, 85, 76, 83, 77, 67]]",3.0,9.0,2.0,2.0,3.0,7.0,1.0,4.0,0.0,38.0,41.0
2015,33,16/04/2016,22:05 ,Celta de Vigo,1-1,Betis,De Burgos Bengoetxea,Balaidos,"[['Rubén Blanco', 'Cabral', 'Sergi Gómez', 'Jonny', 'Planas', 'Wass', 'Radoja', 'Orellana', 'Beauvue', 'Guidetti', 'Nolito'], ['Pablo Hernández', 'Iago Aspas', 'Marcelo Díaz', 'Sergio Álvarez', 'Bongonda', 'Dražić', 'Señé']]","[[70, 77, 73, 76, 71, 77, 76, 80, 77, 74, 82], [63, 78, 74, 76, 72, 70, 69]]","[[81, 77, 81, 82, 75, 78, 82, 80, 77, 80, 82], [70, 78, 74, 76, 85, 82, 75]]","[['Adán', 'Montoya', 'Molinero', 'Pezzella', 'Bruno', ""N'Diaye"", 'Dani Ceballos', 'Musonda', 'Petros', 'Joaquín', 'Rubén Castro'], ['Xavi Torres', 'Portillo', 'Cejudo', 'Dani Giménez', 'Kadir', 'Van Wolfswinkel', 'Westermann']]","[[77, 78, 72, 73, 74, 77, 74, 71, 76, 79, 79], [74, 75, 74, 70, 73, 73, 76]]","[[77, 81, 72, 79, 76, 79, 85, 86, 77, 79, 79], [74, 76, 74, 70, 73, 74, 76]]",9.0,4.0,10.0,1.0,6.0,6.0,0.0,5.0,0.0,52.0,37.0
2015,33,17/04/2016,12:00 ,Málaga,0-1,Athletic Club,Sánchez Martínez,La Rosaleda,"[['Ochoa', 'Weligton', 'Albentosa', 'Miguel Torres', 'Ricca', 'Juanpi Añor', 'Recio', 'Camacho', 'Chori Castro', 'Čop', 'Charles'], ['Atsu', 'Pablo Fornals', 'Santa Cruz', 'Cifuentes', 'Duda', 'Filipenko', 'Aarón']]","[[79, 78, 74, 74, 70, 75, 76, 80, 81, 72, 76], [76, 71, 74, 72, 73, 73, 54]]","[[79, 78, 75, 74, 80, 85, 80, 82, 81, 74, 76], [81, 79, 74, 76, 73, 73, 60]]","[['Iraizoz', 'Bóveda', 'Gurpegui', 'Balenziaga', 'Lekue', 'Raúl García', 'Mikel Rico', 'Iturraspe', 'San José', 'Viguera', 'Muniain'], ['Beñat', 'Etxeita', 'De Marcos', 'Herrerín', 'Eraso', 'Ibai Gómez', 'Susaeta']]","[[79, 76, 79, 79, 71, 81, 78, 81, 80, 71, 80], [80, 77, 80, 74, 73, 77, 78]]","[[79, 77, 79, 79, 79, 81, 78, 82, 81, 71, 85], [80, 77, 81, 74, 75, 79, 78]]",8.0,9.0,9.0,3.0,6.0,10.0,1.0,8.0,2.0,41.0,51.0
2015,33,17/04/2016,16:00 ,Sevilla,1-1,Deportivo de La Coruña,Jaime Latre,Estadio Ramón Sánchez-Pizjuán,"[['Sergio Rico', 'Coke', 'Carriço', 'Kolodzciejczak', 'Escudero', 'Konoplyanka', 'Banega', 'Cristóforo', 'Iborra', 'Reyes', 'Llorente'], [""N'Zonzi"", 'Curro', 'Juan Muñoz', 'Beto', 'Rami', 'Diogo', 'Ivi López']]","[[77, 80, 80, 74, 73, 82, 81, 72, 81, 79, 80], [79, 57, 72, 78, 79, 77, 59]]","[[86, 80, 81, 80, 75, 84, 82, 80, 81, 79, 80], [80, 59, 81, 78, 79, 83, 66]]","[['Manu Fernández', 'Juanfran', 'Lopo', 'Sidnei', 'Luisinho', 'Fernando Navarro', 'Borges', 'Fajr', 'Mosquera', 'Luis Alberto', 'Lucas Pérez'], ['Jonás Gutiérrez', 'Cani', 'Oriol Riera', 'Pletikosa', 'Manuel Pablo', 'Álex Bergantiños', 'Laure']]","[[68, 74, 60, 77, 74, 75, 77, 76, 78, 75, 79], [74, 74, 72, 73, 67, 74, 74]]","[[68, 75, 71, 79, 74, 75, 77, 77, 78, 83, 80], [74, 74, 72, 73, 67, 74, 74]]",12.0,2.0,4.0,1.0,7.0,5.0,2.0,7.0,4.0,48.0,37.0
2015,33,17/04/2016,18:15 ,Atlético de Madrid,3-0,Granada,Prieto Iglesias,Vicente Calderón,"[['Oblak', 'Juanfran', 'Savić', 'Godín', 'Lucas Hernández', 'Saúl', 'Gabi', 'Koke', 'Carrasco', 'Griezmann', 'Fernando Torres'], ['Óliver Torres', 'Correa', 'Augusto', 'Moyá', 'Jesús Gámez', 'Thomas', 'Vietto']]","[[82, 81, 81, 86, 74, 79, 81, 83, 80, 84, 79], [78, 77, 79, 80, 78, 74, 78]]","[[86, 81, 85, 86, 85, 88, 81, 87, 85, 88, 79], [85, 88, 79, 80, 78, 81, 85]]","[['Andrés Fernández', 'Miguel Lopes', 'Ricardo Costa', 'Babin', 'Krhin', 'Rubén Pérez', 'Doucouré', 'Biraghi', 'Peñaranda', 'Rochina', 'Cuenca'], ['Fran Rico', 'Foulquier', 'Barral', 'Jesús Fernández', 'Lombán', 'Rober Ibáñez', 'Edgar']]","[[77, 76, 74, 74, 75, 76, 73, 73, 72, 73, 69], [75, 71, 74, 69, 74, 73, 73]]","[[77, 76, 74, 74, 77, 77, 79, 79, 84, 77, 73], [75, 77, 74, 70, 74, 80, 77]]",13.0,4.0,12.0,0.0,15.0,4.0,4.0,4.0,4.0,73.0,30.0
2015,33,17/04/2016,18:15 ,Rayo Vallecano,2-1,Villarreal,Iglesias Villanueva,Estadio de Vallecas,"[['Juan Carlos', 'Tito', 'Llorente', 'Zé Castro', 'Quini', 'Crespo', 'Trashorras', 'Bebé', 'Pablo Hernández', 'Miku', 'Javi Guerra'], ['Jozabed', 'Amaya', 'Manucho', 'Dorado', 'Embarba', 'Özbiliz', 'Álex Campos']]","[[70, 77, 73, 76, 70, 70, 79, 72, 76, 73, 74], [71, 76, 76, 74, 73, 75, 60]]","[[70, 77, 80, 76, 72, 70, 79, 75, 76, 73, 74], [75, 76, 76, 74, 79, 77, 65]]","[['Areola', 'Mario Gaspar', 'Eric Bailly', 'Víctor Ruiz', 'Adrián Marín', 'Denis Suárez', 'Manu Trigueros', 'Jonathan dos Santos', 'Pedraza', 'Leo Baptistão', 'Adrián López'], ['Rodri', 'Bakambu', 'Nahuel', 'Asenjo', 'Samu García', 'Soldado', 'Bonera']]","[[80, 80, 80, 80, 72, 79, 80, 79, 69, 78, 77], [67, 80, 73, 81, 77, 79, 76]]","[[88, 84, 88, 81, 82, 86, 85, 81, 78, 83, 77], [80, 84, 85, 83, 81, 79, 76]]",8.0,6.0,5.0,2.0,6.0,7.0,1.0,8.0,3.0,31.0,60.0
2015,33,17/04/2016,20:30 ,Barcelona,1-2,Valencia,Fernández Borbalán,Camp Nou,"[['Claudio Bravo', 'Sergi Roberto', 'Mascherano', 'Piqué', 'Jordi Alba', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Ter Stegen', 'Douglas', 'Dani Alves', 'Bartra', 'Munir', 'Adriano', 'Aleix Vidal']]","[[83, 78, 83, 85, 84, 88, 86, 85, 90, 94, 90], [82, 72, 84, 80, 74, 77, 79]]","[[83, 84, 83, 85, 85, 88, 87, 85, 94, 94, 90], [87, 76, 84, 83, 80, 77, 81]]","[['Diego Alves', 'Barragán', 'Abdennour', 'Siqueira', 'Mustafi', 'André Gomes', 'Javi Fuego', 'Enzo Pérez', 'Parejo', 'Santi Mina', 'Rodrigo'], ['João Cancelo', 'Gayà', 'Alcácer', 'Ryan', 'Aderlan Santos', 'Negredo', 'Danilo']]","[[82, 75, 81, 78, 82, 80, 80, 79, 82, 75, 78], [75, 80, 80, 78, 80, 81, 78]]","[[82, 75, 83, 78, 87, 87, 80, 79, 83, 84, 82], [84, 85, 86, 83, 81, 81, 85]]",12.0,6.0,7.0,1.0,13.0,3.0,0.0,4.0,4.0,76.0,37.0
2015,34,19/04/2016,20:00 ,Espanyol,1-1,Celta de Vigo,Prieto Iglesias,Power8 Stadium,"[['Pau López', 'Álvaro', 'Javi López', 'Duarte', 'Duarte', 'Hernán Pérez', 'Diop', 'Abraham', 'Víctor Sánchez', 'Gerard Moreno', 'Asensio'], ['Burgui', 'Caicedo', 'Roco', 'Arlauskis', 'Víctor Álvarez', 'Salva Sevilla', 'Mamadou Sylla']]","[[71, 76, 76, 73, 73, 74, 77, 73, 76, 75, 75], [70, 78, 75, 70, 73, 75, 68]]","[[78, 78, 76, 74, 74, 75, 77, 73, 76, 81, 87], [79, 79, 82, 70, 79, 75, 77]]","[['Sergio Álvarez', 'Cabral', 'Sergi Gómez', 'Jonny', 'Planas', 'Pablo Hernández', 'Radoja', 'Marcelo Díaz', 'Orellana', 'Nolito', 'Iago Aspas'], ['Guidetti', 'Bongonda', 'Rubén Blanco', 'Dražić', 'Señé', 'Alende', 'Pape Cheikh']]","[[76, 77, 73, 76, 71, 63, 76, 74, 80, 82, 78], [74, 72, 70, 70, 69, 62, 65]]","[[76, 77, 81, 82, 75, 70, 82, 74, 80, 82, 78], [80, 85, 81, 82, 75, 75, 79]]",9.0,9.0,5.0,2.0,6.0,11.0,2.0,6.0,0.0,36.0,53.0
2015,34,19/04/2016,21:00 ,Betis,1-0,Las Palmas,Bikandi Garrido,Benito Villamarín,"[['Adán', 'Molinero', 'Pezzella', 'Bruno', 'Varela', ""N'Diaye"", 'Dani Ceballos', 'Kadir', 'Petros', 'Joaquín', 'Rubén Castro'], ['Cejudo', 'Musonda', 'Van Wolfswinkel', 'Dani Giménez', 'Westermann', 'Portillo', 'Fabián']]","[[77, 72, 73, 74, 71, 77, 74, 73, 76, 79, 79], [74, 71, 73, 70, 76, 75, 70]]","[[77, 72, 79, 76, 81, 79, 85, 73, 77, 79, 79], [74, 86, 74, 70, 76, 76, 84]]","[['Lizoain', 'Nili', 'Bigas', 'Aythami', 'David García', 'Garrido', 'Tana', 'Montoro', 'Momo', 'Vicente Gómez', 'Willian José'], ['Hernán', 'David Simón', 'El Zhar', 'Javi Varas', 'Lemos', 'Ángel', 'Araujo']]","[[68, 65, 73, 72, 70, 72, 70, 70, 70, 68, 71], [71, 74, 74, 75, 70, 71, 76]]","[[72, 74, 77, 72, 70, 72, 74, 71, 70, 69, 77], [74, 76, 74, 75, 80, 71, 80]]",8.0,12.0,4.0,1.0,4.0,10.0,1.0,8.0,0.0,38.0,40.0
2015,34,20/04/2016,20:00 ,Deportivo de La Coruña,0-8,Barcelona,De Burgos Bengoetxea,Estadio Municipal de Riazor,"[['Manu Fernández', 'Laure', 'Juanfran', 'Sidnei', 'Fernando Navarro', 'Borges', 'Cani', 'Mosquera', 'Álex Bergantiños', 'Oriol Riera', 'Lucas Pérez'], ['Fajr', 'Fede Cartabia', 'Jonás Gutiérrez', 'Pletikosa', 'Manuel Pablo', 'Luisinho', 'Jonathan Rodríguez']]","[[68, 74, 74, 77, 75, 77, 74, 78, 74, 72, 79], [76, 74, 74, 73, 67, 74, 74]]","[[68, 74, 75, 79, 75, 77, 74, 78, 74, 72, 80], [77, 81, 74, 73, 67, 74, 82]]","[['Claudio Bravo', 'Dani Alves', 'Bartra', 'Mascherano', 'Jordi Alba', 'Iniesta', 'Busquets', 'Rakitić', 'Neymar', 'Messi', 'Luis Suárez'], ['Rafinha', 'Sergi Roberto', 'Adriano', 'Ter Stegen', 'Douglas', 'Arda Turan', 'Munir']]","[[83, 84, 80, 83, 84, 88, 86, 85, 90, 94, 90], [79, 78, 77, 82, 72, 83, 74]]","[[83, 84, 83, 83, 85, 88, 87, 85, 94, 94, 90], [84, 84, 77, 87, 76, 83, 80]]",5.0,10.0,5.0,2.0,5.0,4.0,1.0,10.0,2.0,38.0,76.0
2015,34,20/04/2016,20:45 ,Valencia,4-0,Eibar,Estrada Fernández,Camp de Mestalla,"[['Diego Alves', 'João Cancelo', 'Abdennour', 'Siqueira', 'Mustafi', 'André Gomes', 'Javi Fuego', 'Parejo', 'Santi Mina', 'Rodrigo', 'Alcácer'], ['Gayà', 'Negredo', 'Enzo Pérez', 'Ryan', 'Rubén Vezo', 'Aderlan Santos', 'Danilo']]","[[82, 75, 81, 78, 82, 80, 80, 82, 75, 78, 80], [80, 81, 79, 78, 76, 80, 78]]","[[82, 84, 83, 78, 87, 87, 80, 83, 84, 82, 86], [85, 81, 79, 83, 83, 81, 85]]","[['Riesgo', 'Capa', 'Ramis', 'Ansotegi', 'Juncà', 'Adrián', 'Keko', 'Dani García', 'Inui', 'Escalante', 'Borja Bastón'], ['Mauro dos Santos', 'Lillo', 'Sergi Enrich', 'Irureta', 'Hajrović', 'Saúl Berjón', 'Jota Peleteiro']]","[[71, 73, 74, 74, 70, 73, 73, 74, 74, 73, 74], [72, 72, 71, 75, 74, 76, 70]]","[[71, 78, 74, 74, 76, 73, 77, 76, 74, 81, 82], [74, 73, 73, 75, 79, 76, 75]]",6.0,2.0,6.0,0.0,5.0,5.0,2.0,5.0,4.0,40.0,41.0
2015,34,20/04/2016,20:45 ,Sporting de Gijón,2-1,Sevilla,González González,El Molinón,"[['Cuéllar', 'Lora', 'Meré', 'Luis Hernández', 'Isma López', 'Jony', 'Carmona', 'Nacho Cases', 'Sergio Álvarez', 'Halilović', 'Sanabria'], ['Rachid', 'Dani Ndi', 'Carlos Castro', 'Alberto', 'Lichnovsky', 'Guerrero', 'Vranješ']]","[[76, 76, 72, 74, 73, 77, 72, 73, 75, 77, 75], [66, 70, 69, 67, 68, 72, 71]]","[[76, 76, 84, 75, 75, 81, 72, 73, 81, 90, 86], [72, 79, 77, 67, 78, 76, 72]]","[['Sergio Rico', 'Coke', 'Mariano', 'Carriço', 'Rami', 'Escudero', 'Konoplyanka', 'Cristóforo', 'Iborra', 'Krychowiak', 'Llorente'], ['Kolodzciejczak', 'Banega', ""N'Zonzi"", 'Juan Muñoz', 'Diogo', 'David Soria', 'Curro']]","[[77, 80, 77, 80, 79, 73, 82, 72, 81, 82, 80], [74, 81, 79, 72, 77, 64, 57]]","[[86, 80, 77, 81, 79, 75, 84, 80, 81, 84, 80], [80, 82, 80, 81, 83, 72, 59]]",3.0,2.0,5.0,2.0,3.0,4.0,1.0,7.0,0.0,29.0,49.0
2015,34,20/04/2016,20:45 ,Athletic Club,0-1,Atlético de Madrid,Martínez Munuera,San Mamés,"[['Iraizoz', 'De Marcos', 'Bóveda', 'Etxeita', 'Balenziaga', 'Raúl García', 'Susaeta', 'Beñat', 'San José', 'Viguera', 'Muniain'], ['Lekue', 'Iturraspe', 'Williams', 'Herrerín', 'Elustondo', 'Mikel Rico', 'Gurpegui']]","[[79, 80, 76, 77, 79, 81, 78, 80, 80, 71, 80], [71, 81, 76, 74, 75, 78, 79]]","[[79, 81, 77, 77, 79, 81, 78, 80, 81, 71, 85], [79, 82, 84, 74, 75, 78, 79]]","[['Oblak', 'Juanfran', 'Savić', 'Godín', 'Filipe Luís', 'Thomas', 'Saúl', 'Augusto', 'Koke', 'Griezmann', 'Fernando Torres'], ['Lucas Hernández', 'Carrasco', 'Moyá', 'Kranevitter', 'Correa', 'Jesús Gámez', 'Vietto']]","[[82, 81, 81, 86, 82, 74, 79, 79, 83, 84, 79], [74, 80, 80, 76, 77, 78, 78]]","[[86, 81, 85, 86, 82, 81, 88, 79, 87, 88, 79], [85, 85, 80, 84, 88, 78, 85]]",10.0,12.0,10.0,1.0,7.0,12.0,0.0,15.0,1.0,54.0,76.0
2015,34,20/04/2016,20:45 ,Málaga,1-1,Rayo Vallecano,Undiano Mallenco,La Rosaleda,"[['Ochoa', 'Rosales', 'Weligton', 'Albentosa', 'Ricca', 'Juanpi Añor', 'Recio', 'Camacho', 'Chori Castro', 'Čop', 'Charles'], ['Ricardo Horta', 'Atsu', 'Santa Cruz', 'Duda', 'Miguel Torres', 'Aarón', 'Pablo Fornals']]","[[79, 76, 78, 74, 70, 75, 76, 80, 81, 72, 76], [74, 76, 74, 73, 74, 54, 71]]","[[79, 77, 78, 75, 80, 85, 80, 82, 81, 74, 76], [83, 81, 74, 73, 74, 60, 79]]","[['Juan Carlos', 'Tito', 'Llorente', 'Zé Castro', 'Quini', 'Trashorras', 'Baena', 'Pablo Hernández', 'Embarba', 'Miku', 'Javi Guerra'], ['Manucho', 'Amaya', 'Jozabed', 'Dorado', 'Özbiliz', 'Bebé', 'Álex Campos']]","[[70, 77, 73, 76, 70, 79, 78, 76, 73, 73, 74], [76, 76, 71, 74, 75, 72, 60]]","[[70, 77, 80, 76, 72, 79, 79, 76, 79, 73, 74], [76, 76, 75, 74, 77, 75, 65]]",5.0,3.0,8.0,2.0,3.0,8.0,2.0,7.0,3.0,41.0,34.0
2015,34,20/04/2016,22:00 ,Real Madrid,3-0,Villarreal,Clos Gómez,Estadio Santiago Bernabeu,"[['Keylor Navas', 'Danilo', 'Sergio Ramos', 'Varane', 'Marcelo', 'Modrić', 'Lucas Vázquez', 'Casemiro', 'Kroos', 'Benzema', 'Cristiano Ronaldo'], ['Isco', 'Jesé', 'James Rodríguez', 'Casilla', 'Nacho', 'Kovačić', 'Arbeloa']]","[[82, 80, 87, 82, 83, 87, 78, 79, 87, 86, 93], [84, 80, 87, 80, 77, 78, 76]]","[[82, 84, 87, 89, 83, 87, 83, 83, 89, 86, 93], [88, 87, 93, 80, 79, 84, 76]]","[['Asenjo', 'Rukavina', 'Mario Gaspar', 'Eric Bailly', 'Bonera', 'Bruno Soriano', 'Denis Suárez', 'Manu Trigueros', 'Jonathan dos Santos', 'Bakambu', 'Adrián López'], ['Samu García', 'Rodri', 'Leo Baptistão', 'Areola', 'Nahuel', 'Adrián Marín', 'Iñiguez']]","[[81, 77, 80, 80, 76, 81, 79, 80, 79, 80, 77], [77, 67, 78, 80, 73, 72, 71]]","[[83, 77, 84, 88, 76, 81, 86, 85, 81, 84, 77], [81, 80, 83, 88, 85, 82, 79]]",12.0,5.0,15.0,0.0,17.0,7.0,1.0,9.0,1.0,75.0,60.0
